date,y
2024-04-10 23:00:00,2.706
2024-04-11 00:00:00,2.44934
2024-04-11 01:00:00,2.54162
2024-04-11 02:00:00,2.58761
2024-04-11 03:00:00,2.66995
2024-04-11 04:00:00,2.75386
2024-04-11 05:00:00,2.792
2024-04-11 06:00:00,2.81944
2024-04-11 07:00:00,2.8267
2024-04-11 08:00:00,2.77442
2024-04-11 09:00:00,2.68133
2024-04-11 10:00:00,2.63682
2024-04-11 11:00:00,2.55438
2024-04-11 12:00:00,2.41936
2024-04-11 13:00:00,2.28551
2024-04-11 14:00:00,2.18379
2024-04-11 15:00:00,2.09296
2024-04-11 16:00:00,1.96107
2024-04-11 17:00:00,1.93467
2024-04-11 18:00:00,1.82891
2024-04-11 19:00:00,1.80388
2024-04-11 20:00:00,1.81716
2024-04-11 21:00:00,1.80682
2024-04-11 22:00:00,1.83406
2024-04-11 23:00:00,1.83341
2024-04-12 00:00:00,1.89879
2024-04-12 01:00:00,1.90038
2024-04-12 02:00:00,1.9653
2024-04-12 03:00:00,1.99362
2024-04-12 04:00:00,2.02252
2024-04-12 05:00:00,2.1018
2024-04-12 06:00:00,2.11079
2024-04-12 07:00:00,2.16432
2024-04-12 08:00:00,2.21136
2024-04-12 09:00:00,2.22735
2024-04-12 10:00:00,2.27757
2024-04-12 11:00:00,2.27977
2024-04-12 12:00:00,2.27461
2024-04-12 13:00:00,2.27694
2024-04-12 14:00:00,2.3233
2024-04-12 15:00:00,2.35324
2024-04-12 16:00:00,2.35642
2024-04-12 17:00:00,2.35292
2024-04-12 18:00:00,2.40942
2024-04-12 19:00:00,2.43611
2024-04-12 20:00:00,2.41082
2024-04-12 21:00:00,2.45266
2024-04-12 22:00:00,2.3887
2024-04-12 23:00:00,2.3916
2024-04-13 00:00:00,2.39259
2024-04-13 01:00:00,2.36373
2024-04-13 02:00:00,2.43969
2024-04-13 03:00:00,2.37291
2024-04-13 04:00:00,2.39143
2024-04-13 05:00:00,2.32156
2024-04-13 06:00:00,2.36001
2024-04-13 07:00:00,2.42011
2024-04-13 08:00:00,2.36375
2024-04-13 09:00:00,2.29895
2024-04-13 10:00:00,2.36987
2024-04-13 11:00:00,2.31489
2024-04-13 12:00:00,2.3428
2024-04-13 13:00:00,2.32117
2024-04-13 14:00:00,2.28541
2024-04-13 15:00:00,2.25472
2024-04-13 16:00:00,2.23718
2024-04-13 17:00:00,2.20382
2024-04-13 18:00:00,2.20461
2024-04-13 19:00:00,2.13509
2024-04-13 20:00:00,2.11334
2024-04-13 21:00:00,2.17119
2024-04-13 22:00:00,2.13638
2024-04-13 23:00:00,2.13444
2024-04-14 00:00:00,2.07579
2024-04-14 01:00:00,1.98688
2024-04-14 02:00:00,2.0138
2024-04-14 03:00:00,1.94733
2024-04-14 04:00:00,1.93313
2024-04-14 05:00:00,1.86413
2024-04-14 06:00:00,1.86174
2024-04-14 07:00:00,1.8606
2024-04-14 08:00:00,1.83726
2024-04-14 09:00:00,1.85326
2024-04-14 10:00:00,1.79205
2024-04-14 11:00:00,1.77368
2024-04-14 12:00:00,1.76639
2024-04-14 13:00:00,1.81402
2024-04-14 14:00:00,1.80932
2024-04-14 15:00:00,1.76486
2024-04-14 16:00:00,1.73968
2024-04-14 17:00:00,1.69523
2024-04-14 18:00:00,1.61919
2024-04-14 19:00:00,1.58497
2024-04-14 20:00:00,1.54313
2024-04-14 21:00:00,1.45334
2024-04-14 22:00:00,1.35242
2024-04-14 23:00:00,1.23059
2024-04-15 00:00:00,1.17534
2024-04-15 01:00:00,1.08251
2024-04-15 02:00:00,0.97862
2024-04-15 03:00:00,0.91748
2024-04-15 04:00:00,0.86232
2024-04-15 05:00:00,0.76223
2024-04-15 06:00:00,0.72323
2024-04-15 07:00:00,0.70953
2024-04-15 08:00:00,0.68546
2024-04-15 09:00:00,0.71295
2024-04-15 10:00:00,0.69443
2024-04-15 11:00:00,0.68114
2024-04-15 12:00:00,0.61551
2024-04-15 13:00:00,0.58024
2024-04-15 14:00:00,0.5833
2024-04-15 15:00:00,0.48684
2024-04-15 16:00:00,0.37967
2024-04-15 17:00:00,0.26308
2024-04-15 18:00:00,0.13043
2024-04-15 19:00:00,-0.05103
2024-04-15 20:00:00,-0.22281
2024-04-15 21:00:00,-0.37448
2024-04-15 22:00:00,-0.45387
2024-04-15 23:00:00,-0.55534
2024-04-16 00:00:00,-0.56264
2024-04-16 01:00:00,-0.44931
2024-04-16 02:00:00,-0.25724
2024-04-16 03:00:00,-0.10179
2024-04-16 04:00:00,0.07875
2024-04-16 05:00:00,0.26253
2024-04-16 06:00:00,0.44493
2024-04-16 07:00:00,0.61441
2024-04-16 08:00:00,0.70714
2024-04-16 09:00:00,0.7948
2024-04-16 10:00:00,0.85828
2024-04-16 11:00:00,0.82668
2024-04-16 12:00:00,0.8023
2024-04-16 13:00:00,0.77761
2024-04-16 14:00:00,0.70853
2024-04-16 15:00:00,0.69353
2024-04-16 16:00:00,0.66737
2024-04-16 17:00:00,0.63242
2024-04-16 18:00:00,0.66283
2024-04-16 19:00:00,0.66749
2024-04-16 20:00:00,0.75854
2024-04-16 21:00:00,0.85435
2024-04-16 22:00:00,0.94704
2024-04-16 23:00:00,1.09129
2024-04-17 00:00:00,1.13333
2024-04-17 01:00:00,1.26422
2024-04-17 02:00:00,1.33488
2024-04-17 03:00:00,1.45021
2024-04-17 04:00:00,1.42518
2024-04-17 05:00:00,1.54368
2024-04-17 06:00:00,1.60488
2024-04-17 07:00:00,1.6312
2024-04-17 08:00:00,1.64758
2024-04-17 09:00:00,1.66916
2024-04-17 10:00:00,1.68994
2024-04-17 11:00:00,1.64476
2024-04-17 12:00:00,1.63966
2024-04-17 13:00:00,1.64914
2024-04-17 14:00:00,1.71976
2024-04-17 15:00:00,1.6764
2024-04-17 16:00:00,1.742
2024-04-17 17:00:00,1.75682
2024-04-17 18:00:00,1.85569
2024-04-17 19:00:00,1.85947
2024-04-17 20:00:00,1.84957
2024-04-17 21:00:00,1.87624
2024-04-17 22:00:00,1.85896
2024-04-17 23:00:00,1.81828
2024-04-18 00:00:00,1.85051
2024-04-18 01:00:00,1.8511
2024-04-18 02:00:00,1.96647
2024-04-18 03:00:00,1.91235
2024-04-18 04:00:00,1.94989
2024-04-18 05:00:00,1.93776
2024-04-18 06:00:00,1.96952
2024-04-18 07:00:00,2.06877
2024-04-18 08:00:00,1.98391
2024-04-18 09:00:00,1.93961
2024-04-18 10:00:00,2.02712
2024-04-18 11:00:00,2.08564
2024-04-18 12:00:00,2.06962
2024-04-18 13:00:00,2.11965
2024-04-18 14:00:00,2.07074
2024-04-18 15:00:00,2.02655
2024-04-18 16:00:00,2.08495
2024-04-18 17:00:00,2.06107
2024-04-18 18:00:00,2.14025
2024-04-18 19:00:00,2.10472
2024-04-18 20:00:00,2.12177
2024-04-18 21:00:00,2.22396
2024-04-18 22:00:00,2.22098
2024-04-18 23:00:00,2.24717
2024-04-19 00:00:00,2.16964
2024-04-19 01:00:00,2.15214
2024-04-19 02:00:00,2.16317
2024-04-19 03:00:00,2.12814
2024-04-19 04:00:00,2.092
2024-04-19 05:00:00,2.08269
2024-04-19 06:00:00,2.0529
2024-04-19 07:00:00,2.06031
2024-04-19 08:00:00,2.00359
2024-04-19 09:00:00,1.98896
2024-04-19 10:00:00,1.98028
2024-04-19 11:00:00,1.9292
2024-04-19 12:00:00,1.93804
2024-04-19 13:00:00,1.95925
2024-04-19 14:00:00,2.01792
2024-04-19 15:00:00,1.95559
2024-04-19 16:00:00,1.95492
2024-04-19 17:00:00,1.94019
2024-04-19 18:00:00,1.84767
2024-04-19 19:00:00,1.84592
2024-04-19 20:00:00,1.83705
2024-04-19 21:00:00,1.82365
2024-04-19 22:00:00,1.75645
2024-04-19 23:00:00,1.67223
2024-04-20 00:00:00,1.6567
2024-04-20 01:00:00,1.56126
2024-04-20 02:00:00,1.54572
2024-04-20 03:00:00,1.53337
2024-04-20 04:00:00,1.53017
2024-04-20 05:00:00,1.48709
2024-04-20 06:00:00,1.55196
2024-04-20 07:00:00,1.60391
2024-04-20 08:00:00,1.65157
2024-04-20 09:00:00,1.80234
2024-04-20 10:00:00,1.86756
2024-04-20 11:00:00,2.03162
2024-04-20 12:00:00,2.15118
2024-04-20 13:00:00,2.26645
2024-04-20 14:00:00,2.34055
2024-04-20 15:00:00,2.4958
2024-04-20 16:00:00,2.55932
2024-04-20 17:00:00,2.6565
2024-04-20 18:00:00,2.64847
2024-04-20 19:00:00,2.67167
2024-04-20 20:00:00,2.64865
2024-04-20 21:00:00,2.63528
2024-04-20 22:00:00,2.63548
2024-04-20 23:00:00,2.69668
2024-04-21 00:00:00,2.45249
2024-04-21 01:00:00,2.50605
2024-04-21 02:00:00,2.58835
2024-04-21 03:00:00,2.62331
2024-04-21 04:00:00,2.71337
2024-04-21 05:00:00,2.75128
2024-04-21 06:00:00,2.7806
2024-04-21 07:00:00,2.74872
2024-04-21 08:00:00,2.68734
2024-04-21 09:00:00,2.62398
2024-04-21 10:00:00,2.50238
2024-04-21 11:00:00,2.42302
2024-04-21 12:00:00,2.23067
2024-04-21 13:00:00,2.08667
2024-04-21 14:00:00,1.94876
2024-04-21 15:00:00,1.8725
2024-04-21 16:00:00,1.74462
2024-04-21 17:00:00,1.6555
2024-04-21 18:00:00,1.54894
2024-04-21 19:00:00,1.55186
2024-04-21 20:00:00,1.5996
2024-04-21 21:00:00,1.60743
2024-04-21 22:00:00,1.65945
2024-04-21 23:00:00,1.71955
2024-04-22 00:00:00,1.76912
2024-04-22 01:00:00,1.81903
2024-04-22 02:00:00,1.8996
2024-04-22 03:00:00,1.93671
2024-04-22 04:00:00,1.92437
2024-04-22 05:00:00,1.96803
2024-04-22 06:00:00,2.00238
2024-04-22 07:00:00,2.00332
2024-04-22 08:00:00,2.04349
2024-04-22 09:00:00,2.05279
2024-04-22 10:00:00,2.05094
2024-04-22 11:00:00,2.03922
2024-04-22 12:00:00,2.02467
2024-04-22 13:00:00,2.02955
2024-04-22 14:00:00,2.09283
2024-04-22 15:00:00,2.08746
2024-04-22 16:00:00,2.10012
2024-04-22 17:00:00,2.15308
2024-04-22 18:00:00,2.24228
2024-04-22 19:00:00,2.27992
2024-04-22 20:00:00,2.21237
2024-04-22 21:00:00,2.27253
2024-04-22 22:00:00,2.20173
2024-04-22 23:00:00,2.18715
2024-04-23 00:00:00,2.25264
2024-04-23 01:00:00,2.23314
2024-04-23 02:00:00,2.38257
2024-04-23 03:00:00,2.26049
2024-04-23 04:00:00,2.23232
2024-04-23 05:00:00,2.20558
2024-04-23 06:00:00,2.21523
2024-04-23 07:00:00,2.3033
2024-04-23 08:00:00,2.23751
2024-04-23 09:00:00,2.06805
2024-04-23 10:00:00,2.22898
2024-04-23 11:00:00,2.22838
2024-04-23 12:00:00,2.22891
2024-04-23 13:00:00,2.21677
2024-04-23 14:00:00,2.18932
2024-04-23 15:00:00,2.12748
2024-04-23 16:00:00,2.12829
2024-04-23 17:00:00,2.14201
2024-04-23 18:00:00,2.21575
2024-04-23 19:00:00,2.1086
2024-04-23 20:00:00,2.14591
2024-04-23 21:00:00,2.24291
2024-04-23 22:00:00,2.21624
2024-04-23 23:00:00,2.28357
2024-04-24 00:00:00,2.15228
2024-04-24 01:00:00,2.16538
2024-04-24 02:00:00,2.16369
2024-04-24 03:00:00,2.05107
2024-04-24 04:00:00,2.0459
2024-04-24 05:00:00,1.96344
2024-04-24 06:00:00,1.9064
2024-04-24 07:00:00,1.90124
2024-04-24 08:00:00,1.81487
2024-04-24 09:00:00,1.7994
2024-04-24 10:00:00,1.7897
2024-04-24 11:00:00,1.77747
2024-04-24 12:00:00,1.79065
2024-04-24 13:00:00,1.87826
2024-04-24 14:00:00,1.89353
2024-04-24 15:00:00,1.87
2024-04-24 16:00:00,1.91942
2024-04-24 17:00:00,1.84625
2024-04-24 18:00:00,1.78169
2024-04-24 19:00:00,1.7713
2024-04-24 20:00:00,1.70352
2024-04-24 21:00:00,1.68098
2024-04-24 22:00:00,1.58819
2024-04-24 23:00:00,1.41469
2024-04-25 00:00:00,1.3245
2024-04-25 01:00:00,1.22625
2024-04-25 02:00:00,1.12482
2024-04-25 03:00:00,1.01477
2024-04-25 04:00:00,0.86497
2024-04-25 05:00:00,0.81173
2024-04-25 06:00:00,0.66951
2024-04-25 07:00:00,0.71494
2024-04-25 08:00:00,0.6436
2024-04-25 09:00:00,0.68776
2024-04-25 10:00:00,0.62387
2024-04-25 11:00:00,0.62274
2024-04-25 12:00:00,0.61243
2024-04-25 13:00:00,0.59133
2024-04-25 14:00:00,0.56221
2024-04-25 15:00:00,0.47969
2024-04-25 16:00:00,0.38535
2024-04-25 17:00:00,0.23634
2024-04-25 18:00:00,0.07296
2024-04-25 19:00:00,-0.09334
2024-04-25 20:00:00,-0.30415
2024-04-25 21:00:00,-0.44679
2024-04-25 22:00:00,-0.56737
2024-04-25 23:00:00,-0.66388
2024-04-26 00:00:00,-0.77563
2024-04-26 01:00:00,-0.65448
2024-04-26 02:00:00,-0.45578
2024-04-26 03:00:00,-0.24974
2024-04-26 04:00:00,-0.07579
2024-04-26 05:00:00,0.15353
2024-04-26 06:00:00,0.38553
2024-04-26 07:00:00,0.59793
2024-04-26 08:00:00,0.68849
2024-04-26 09:00:00,0.7694
2024-04-26 10:00:00,0.84339
2024-04-26 11:00:00,0.84802
2024-04-26 12:00:00,0.77598
2024-04-26 13:00:00,0.75346
2024-04-26 14:00:00,0.74082
2024-04-26 15:00:00,0.67575
2024-04-26 16:00:00,0.70677
2024-04-26 17:00:00,0.7192
2024-04-26 18:00:00,0.66598
2024-04-26 19:00:00,0.78261
2024-04-26 20:00:00,0.89744
2024-04-26 21:00:00,1.05545
2024-04-26 22:00:00,1.16455
2024-04-26 23:00:00,1.33759
2024-04-27 00:00:00,1.48484
2024-04-27 01:00:00,1.64322
2024-04-27 02:00:00,1.81906
2024-04-27 03:00:00,1.88584
2024-04-27 04:00:00,1.88946
2024-04-27 05:00:00,1.95086
2024-04-27 06:00:00,1.9458
2024-04-27 07:00:00,2.01248
2024-04-27 08:00:00,2.01669
2024-04-27 09:00:00,1.9794
2024-04-27 10:00:00,1.96832
2024-04-27 11:00:00,1.90747
2024-04-27 12:00:00,1.84858
2024-04-27 13:00:00,1.9198
2024-04-27 14:00:00,1.95142
2024-04-27 15:00:00,1.96869
2024-04-27 16:00:00,2.04533
2024-04-27 17:00:00,2.11725
2024-04-27 18:00:00,2.22624
2024-04-27 19:00:00,2.22282
2024-04-27 20:00:00,2.21181
2024-04-27 21:00:00,2.28217
2024-04-27 22:00:00,2.17321
2024-04-27 23:00:00,2.17712
2024-04-28 00:00:00,2.21366
2024-04-28 01:00:00,2.26133
2024-04-28 02:00:00,2.36681
2024-04-28 03:00:00,2.18685
2024-04-28 04:00:00,2.20655
2024-04-28 05:00:00,2.14428
2024-04-28 06:00:00,2.22855
2024-04-28 07:00:00,2.34322
2024-04-28 08:00:00,2.24762
2024-04-28 09:00:00,2.13088
2024-04-28 10:00:00,2.26867
2024-04-28 11:00:00,2.28836
2024-04-28 12:00:00,2.30584
2024-04-28 13:00:00,2.35987
2024-04-28 14:00:00,2.34933
2024-04-28 15:00:00,2.24768
2024-04-28 16:00:00,2.31931
2024-04-28 17:00:00,2.35916
2024-04-28 18:00:00,2.45374
2024-04-28 19:00:00,2.36494
2024-04-28 20:00:00,2.41829
2024-04-28 21:00:00,2.48708
2024-04-28 22:00:00,2.47748
2024-04-28 23:00:00,2.55256
2024-04-29 00:00:00,2.48881
2024-04-29 01:00:00,2.46165
2024-04-29 02:00:00,2.47397
2024-04-29 03:00:00,2.3793
2024-04-29 04:00:00,2.38252
2024-04-29 05:00:00,2.31098
2024-04-29 06:00:00,2.21212
2024-04-29 07:00:00,2.16233
2024-04-29 08:00:00,2.18653
2024-04-29 09:00:00,2.12728
2024-04-29 10:00:00,2.07631
2024-04-29 11:00:00,2.07374
2024-04-29 12:00:00,2.15222
2024-04-29 13:00:00,2.19988
2024-04-29 14:00:00,2.23038
2024-04-29 15:00:00,2.2245
2024-04-29 16:00:00,2.24253
2024-04-29 17:00:00,2.2898
2024-04-29 18:00:00,2.24401
2024-04-29 19:00:00,2.25316
2024-04-29 20:00:00,2.20488
2024-04-29 21:00:00,2.20502
2024-04-29 22:00:00,2.13371
2024-04-29 23:00:00,2.03253
2024-04-30 00:00:00,1.96548
2024-04-30 01:00:00,1.89144
2024-04-30 02:00:00,1.81612
2024-04-30 03:00:00,1.73573
2024-04-30 04:00:00,1.72029
2024-04-30 05:00:00,1.64953
2024-04-30 06:00:00,1.59773
2024-04-30 07:00:00,1.68595
2024-04-30 08:00:00,1.76613
2024-04-30 09:00:00,1.81217
2024-04-30 10:00:00,1.90996
2024-04-30 11:00:00,2.07695
2024-04-30 12:00:00,2.18638
2024-04-30 13:00:00,2.34378
2024-04-30 14:00:00,2.44721
2024-04-30 15:00:00,2.50247
2024-04-30 16:00:00,2.6009
2024-04-30 17:00:00,2.64842
2024-04-30 18:00:00,2.72755
2024-04-30 19:00:00,2.69602
2024-04-30 20:00:00,2.66374
2024-04-30 21:00:00,2.63879
2024-04-30 22:00:00,2.62714
2024-04-30 23:00:00,2.63768
2024-05-01 00:00:00,2.50648
2024-05-01 01:00:00,2.57149
2024-05-01 02:00:00,2.60971
2024-05-01 03:00:00,2.69559
2024-05-01 04:00:00,2.74607
2024-05-01 05:00:00,2.79146
2024-05-01 06:00:00,2.83508
2024-05-01 07:00:00,2.85616
2024-05-01 08:00:00,2.75986
2024-05-01 09:00:00,2.71126
2024-05-01 10:00:00,2.60729
2024-05-01 11:00:00,2.44232
2024-05-01 12:00:00,2.31361
2024-05-01 13:00:00,2.13316
2024-05-01 14:00:00,2.01956
2024-05-01 15:00:00,1.96518
2024-05-01 16:00:00,1.79995
2024-05-01 17:00:00,1.77833
2024-05-01 18:00:00,1.69306
2024-05-01 19:00:00,1.72823
2024-05-01 20:00:00,1.86626
2024-05-01 21:00:00,1.89079
2024-05-01 22:00:00,2.02503
2024-05-01 23:00:00,2.17392
2024-05-02 00:00:00,2.24253
2024-05-02 01:00:00,2.32574
2024-05-02 02:00:00,2.47869
2024-05-02 03:00:00,2.52691
2024-05-02 04:00:00,2.50942
2024-05-02 05:00:00,2.49836
2024-05-02 06:00:00,2.53369
2024-05-02 07:00:00,2.52646
2024-05-02 08:00:00,2.5166
2024-05-02 09:00:00,2.41701
2024-05-02 10:00:00,2.39771
2024-05-02 11:00:00,2.3836
2024-05-02 12:00:00,2.32459
2024-05-02 13:00:00,2.33441
2024-05-02 14:00:00,2.35719
2024-05-02 15:00:00,2.48388
2024-05-02 16:00:00,2.48868
2024-05-02 17:00:00,2.55916
2024-05-02 18:00:00,2.6582
2024-05-02 19:00:00,2.64733
2024-05-02 20:00:00,2.62946
2024-05-02 21:00:00,2.68973
2024-05-02 22:00:00,2.57634
2024-05-02 23:00:00,2.57945
2024-05-03 00:00:00,2.73074
2024-05-03 01:00:00,2.71674
2024-05-03 02:00:00,2.76296
2024-05-03 03:00:00,2.62772
2024-05-03 04:00:00,2.5973
2024-05-03 05:00:00,2.57609
2024-05-03 06:00:00,2.59301
2024-05-03 07:00:00,2.7022
2024-05-03 08:00:00,2.59424
2024-05-03 09:00:00,2.3962
2024-05-03 10:00:00,2.57188
2024-05-03 11:00:00,2.52069
2024-05-03 12:00:00,2.50938
2024-05-03 13:00:00,2.50426
2024-05-03 14:00:00,2.46992
2024-05-03 15:00:00,2.36006
2024-05-03 16:00:00,2.36375
2024-05-03 17:00:00,2.40166
2024-05-03 18:00:00,2.49815
2024-05-03 19:00:00,2.46423
2024-05-03 20:00:00,2.52081
2024-05-03 21:00:00,2.63631
2024-05-03 22:00:00,2.57271
2024-05-03 23:00:00,2.69755
2024-05-04 00:00:00,2.64148
2024-05-04 01:00:00,2.60397
2024-05-04 02:00:00,2.61794
2024-05-04 03:00:00,2.47151
2024-05-04 04:00:00,2.45634
2024-05-04 05:00:00,2.37019
2024-05-04 06:00:00,2.25758
2024-05-04 07:00:00,2.13348
2024-05-04 08:00:00,2.09995
2024-05-04 09:00:00,2.08649
2024-05-04 10:00:00,2.02688
2024-05-04 11:00:00,2.01459
2024-05-04 12:00:00,2.03597
2024-05-04 13:00:00,2.1294
2024-05-04 14:00:00,2.14731
2024-05-04 15:00:00,2.14109
2024-05-04 16:00:00,2.22145
2024-05-04 17:00:00,2.22102
2024-05-04 18:00:00,2.1733
2024-05-04 19:00:00,2.18326
2024-05-04 20:00:00,2.18534
2024-05-04 21:00:00,2.12855
2024-05-04 22:00:00,2.04877
2024-05-04 23:00:00,1.89543
2024-05-05 00:00:00,1.82427
2024-05-05 01:00:00,1.75034
2024-05-05 02:00:00,1.60203
2024-05-05 03:00:00,1.43785
2024-05-05 04:00:00,1.3486
2024-05-05 05:00:00,1.18049
2024-05-05 06:00:00,1.02927
2024-05-05 07:00:00,1.02967
2024-05-05 08:00:00,0.9566
2024-05-05 09:00:00,0.88899
2024-05-05 10:00:00,0.87966
2024-05-05 11:00:00,0.88965
2024-05-05 12:00:00,0.81906
2024-05-05 13:00:00,0.80778
2024-05-05 14:00:00,0.6698
2024-05-05 15:00:00,0.52528
2024-05-05 16:00:00,0.43479
2024-05-05 17:00:00,0.29044
2024-05-05 18:00:00,0.02022
2024-05-05 19:00:00,-0.13071
2024-05-05 20:00:00,-0.3353
2024-05-05 21:00:00,-0.52081
2024-05-05 22:00:00,-0.63213
2024-05-05 23:00:00,-0.71147
2024-05-06 00:00:00,2.45148
2024-05-06 01:00:00,2.50718
2024-05-06 02:00:00,2.52479
2024-05-06 03:00:00,2.48363
2024-05-06 04:00:00,2.51971
2024-05-06 05:00:00,2.43764
2024-05-06 06:00:00,2.47137
2024-05-06 07:00:00,2.43371
2024-05-06 08:00:00,2.33874
2024-05-06 09:00:00,2.17608
2024-05-06 10:00:00,2.07352
2024-05-06 11:00:00,1.90126
2024-05-06 12:00:00,1.72189
2024-05-06 13:00:00,1.54128
2024-05-06 14:00:00,1.31428
2024-05-06 15:00:00,1.27835
2024-05-06 16:00:00,1.10648
2024-05-06 17:00:00,1.0447
2024-05-06 18:00:00,1.03522
2024-05-06 19:00:00,1.08993
2024-05-06 20:00:00,1.19383
2024-05-06 21:00:00,1.41328
2024-05-06 22:00:00,1.56067
2024-05-06 23:00:00,1.74297
2024-05-07 00:00:00,1.87631
2024-05-07 01:00:00,2.03003
2024-05-07 02:00:00,2.18828
2024-05-07 03:00:00,2.24219
2024-05-07 04:00:00,2.15052
2024-05-07 05:00:00,2.19824
2024-05-07 06:00:00,2.12157
2024-05-07 07:00:00,2.10714
2024-05-07 08:00:00,2.04241
2024-05-07 09:00:00,1.93441
2024-05-07 10:00:00,1.93139
2024-05-07 11:00:00,1.92618
2024-05-07 12:00:00,1.89017
2024-05-07 13:00:00,1.96491
2024-05-07 14:00:00,1.99138
2024-05-07 15:00:00,2.08693
2024-05-07 16:00:00,2.15231
2024-05-07 17:00:00,2.2881
2024-05-07 18:00:00,2.46414
2024-05-07 19:00:00,2.45861
2024-05-07 20:00:00,2.45937
2024-05-07 21:00:00,2.45874
2024-05-07 22:00:00,2.35159
2024-05-07 23:00:00,2.42404
2024-05-08 00:00:00,2.4633
2024-05-08 01:00:00,2.45884
2024-05-08 02:00:00,2.60473
2024-05-08 03:00:00,2.41384
2024-05-08 04:00:00,2.37922
2024-05-08 05:00:00,2.30546
2024-05-08 06:00:00,2.32896
2024-05-08 07:00:00,2.51411
2024-05-08 08:00:00,2.41968
2024-05-08 09:00:00,2.2296
2024-05-08 10:00:00,2.48856
2024-05-08 11:00:00,2.44771
2024-05-08 12:00:00,2.44994
2024-05-08 13:00:00,2.51533
2024-05-08 14:00:00,2.42967
2024-05-08 15:00:00,2.37942
2024-05-08 16:00:00,2.39224
2024-05-08 17:00:00,2.44134
2024-05-08 18:00:00,2.60048
2024-05-08 19:00:00,2.57738
2024-05-08 20:00:00,2.57772
2024-05-08 21:00:00,2.69732
2024-05-08 22:00:00,2.75153
2024-05-08 23:00:00,2.76488
2024-05-09 00:00:00,2.70551
2024-05-09 01:00:00,2.61045
2024-05-09 02:00:00,2.6818
2024-05-09 03:00:00,2.5428
2024-05-09 04:00:00,2.53913
2024-05-09 05:00:00,2.45381
2024-05-09 06:00:00,2.35572
2024-05-09 07:00:00,2.28858
2024-05-09 08:00:00,2.20996
2024-05-09 09:00:00,2.20021
2024-05-09 10:00:00,2.20299
2024-05-09 11:00:00,2.1383
2024-05-09 12:00:00,2.22278
2024-05-09 13:00:00,2.26243
2024-05-09 14:00:00,2.28661
2024-05-09 15:00:00,2.34932
2024-05-09 16:00:00,2.43872
2024-05-09 17:00:00,2.44962
2024-05-09 18:00:00,2.53009
2024-05-09 19:00:00,2.49192
2024-05-09 20:00:00,2.5663
2024-05-09 21:00:00,2.58041
2024-05-09 22:00:00,2.51436
2024-05-09 23:00:00,2.37551
2024-05-10 00:00:00,2.37924
2024-05-10 01:00:00,2.32145
2024-05-10 02:00:00,2.24944
2024-05-10 03:00:00,2.16453
2024-05-10 04:00:00,2.03659
2024-05-10 05:00:00,1.951
2024-05-10 06:00:00,1.94198
2024-05-10 07:00:00,2.02536
2024-05-10 08:00:00,2.03873
2024-05-10 09:00:00,2.06202
2024-05-10 10:00:00,2.20548
2024-05-10 11:00:00,2.37319
2024-05-10 12:00:00,2.40535
2024-05-10 13:00:00,2.55778
2024-05-10 14:00:00,2.5892
2024-05-10 15:00:00,2.67576
2024-05-10 16:00:00,2.75876
2024-05-10 17:00:00,2.78852
2024-05-10 18:00:00,2.81174
2024-05-10 19:00:00,2.71146
2024-05-10 20:00:00,2.6707
2024-05-10 21:00:00,2.70036
2024-05-10 22:00:00,2.61972
2024-05-10 23:00:00,2.62214
